started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-07-01 11:52:55.234000+00:00,2021-07-01 12:25:33.673000+00:00,1958,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-01 11:54:10.837000+00:00,2021-07-01 12:13:37.571000+00:00,1166,1737,Inverleith Row,Corner with Inverleith Terrace,55.964117879889585,-3.2020947474163677,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843
2021-07-01 11:54:16.659000+00:00,2021-07-01 12:12:36.256000+00:00,1099,1737,Inverleith Row,Corner with Inverleith Terrace,55.964117879889585,-3.2020947474163677,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843
2021-07-01 12:02:55.483000+00:00,2021-07-01 12:45:53.840000+00:00,2578,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-01 12:06:43.242000+00:00,2021-07-01 12:23:09.694000+00:00,986,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-01 12:10:16.491000+00:00,2021-07-01 13:14:18.400000+00:00,3841,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-01 12:10:44.568000+00:00,2021-07-01 12:25:48.249000+00:00,903,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459,1748,Colinton Road,Near Napier University Merchiston Campus,55.933416359161036,-3.21239711224257
2021-07-01 12:16:37.094000+00:00,2021-07-01 12:22:49.645000+00:00,372,1726,Simon Square,Between Pleasance and Nicholson Street,55.94485886752089,-3.182589723460069,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459
2021-07-01 12:19:45.612000+00:00,2021-07-01 12:32:15.216000+00:00,749,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134
2021-07-01 12:20:29.430000+00:00,2021-07-01 13:00:41.578000+00:00,2412,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-01 12:22:17.086000+00:00,2021-07-01 12:24:10.069000+00:00,112,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-01 12:26:00.290000+00:00,2021-07-01 12:31:46.316000+00:00,346,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467
2021-07-01 12:26:25.022000+00:00,2021-07-01 14:32:07.667000+00:00,7542,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537
2021-07-01 12:26:38.689000+00:00,2021-07-01 14:32:47.476000+00:00,7568,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537
2021-07-01 12:27:36.417000+00:00,2021-07-01 13:00:12.387000+00:00,1955,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-01 12:27:39.099000+00:00,2021-07-01 13:10:25.555000+00:00,2566,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-01 12:30:37.162000+00:00,2021-07-01 12:44:59.973000+00:00,862,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508276879095,-3.2236342639564555
2021-07-01 12:38:54.735000+00:00,2021-07-01 12:57:14.196000+00:00,1099,1097,Gladstone Terrace,Corner of Gladstone Terrace and Sciennes Road,55.93796327344498,-3.185021145932069,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-07-01 12:47:39.543000+00:00,2021-07-01 13:12:53.010000+00:00,1513,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-01 12:48:53.694000+00:00,2021-07-01 13:07:08.395000+00:00,1094,1765,Haymarket Terrace,Corner of Magdala Crescent,55.946063966641006,-3.2230240243595745,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-07-01 12:49:42.987000+00:00,2021-07-01 13:08:41.575000+00:00,1138,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429
2021-07-01 12:49:55.613000+00:00,2021-07-01 13:12:30.533000+00:00,1354,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-01 12:55:36.583000+00:00,2021-07-01 18:35:07.243000+00:00,20370,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843,1739,Edinburgh Royal Infirmary,Front of new Sick Kids Hospital,55.92135417116336,-3.1369712992544976
2021-07-01 12:58:24.065000+00:00,2021-07-01 13:35:45.413000+00:00,2241,1748,Colinton Road,Near Napier University Merchiston Campus,55.933416359161036,-3.21239711224257,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956
2021-07-01 12:59:53.304000+00:00,2021-07-01 13:25:09.537000+00:00,1516,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-07-01 13:01:57.495000+00:00,2021-07-01 13:26:28.629000+00:00,1471,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-07-01 13:09:52.745000+00:00,2021-07-01 13:50:31.621000+00:00,2438,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-01 13:12:07.193000+00:00,2021-07-01 13:58:41.186000+00:00,2793,1722,Cramond Foreshore,Near Cramond Beach,55.980030767403164,-3.300641788832536,1729,McDonald Road,Next to Fire Station,55.9640310527501,-3.1851753729504253
2021-07-01 13:13:02.170000+00:00,2021-07-01 13:25:18.413000+00:00,736,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2021-07-01 13:14:48.130000+00:00,2021-07-01 16:36:53.863000+00:00,12125,1050,EICC,Outside Edinburgh International Conference Centre,55.94607055533778,-3.2103963310007657,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2021-07-01 13:14:57.552000+00:00,2021-07-01 13:27:52.963000+00:00,775,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-07-01 13:15:39.442000+00:00,2021-07-01 13:34:50.530000+00:00,1151,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449
2021-07-01 13:25:13.023000+00:00,2021-07-01 13:47:08.583000+00:00,1315,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258
2021-07-01 13:28:33.044000+00:00,2021-07-01 14:18:30.417000+00:00,2997,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-07-01 13:29:07.423000+00:00,2021-07-01 13:39:20.470000+00:00,613,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956,1763,Comely Bank Road,Outside Raeburn Place Sports Ground,55.95941012836135,-3.2156613606136943
2021-07-01 13:32:09.591000+00:00,2021-07-01 13:39:43.023000+00:00,453,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818
2021-07-01 13:33:22.234000+00:00,2021-07-01 15:04:04.329000+00:00,5442,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084
2021-07-01 13:44:05.667000+00:00,2021-07-01 13:53:10.921000+00:00,545,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956
2021-07-01 13:44:08.928000+00:00,2021-07-01 13:53:22.257000+00:00,553,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,253,Kings Building 2,Sanderson Building,55.92320215516664,-3.1716462453634904
2021-07-01 13:49:05.665000+00:00,2021-07-01 14:06:01.613000+00:00,1015,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459
2021-07-01 13:50:55.404000+00:00,2021-07-01 14:12:31.061000+00:00,1295,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095964994
2021-07-01 13:51:03.744000+00:00,2021-07-01 14:12:52.053000+00:00,1308,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095964994
2021-07-01 13:55:48.288000+00:00,2021-07-01 14:10:59.208000+00:00,910,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626
2021-07-01 13:57:34.332000+00:00,2021-07-01 14:38:20.477000+00:00,2446,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-01 14:10:48.665000+00:00,2021-07-01 14:54:29.170000+00:00,2620,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095964994,1822,Edinburgh Park Station,Next to Rail and Tram stations,55.927382676939004,-3.307442444578868
2021-07-01 14:10:59.096000+00:00,2021-07-01 14:30:31.071000+00:00,1171,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429
2021-07-01 14:11:02.858000+00:00,2021-07-01 14:54:25.232000+00:00,2602,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095964994,1822,Edinburgh Park Station,Next to Rail and Tram stations,55.927382676939004,-3.307442444578868
2021-07-01 14:14:57.077000+00:00,2021-07-01 14:52:43.975000+00:00,2266,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429,1738,Wester Coates Terrace,Junction with Roseburn Terrace,55.94564841884953,-3.2318471509140636
2021-07-01 14:19:46.108000+00:00,2021-07-01 15:01:00.538000+00:00,2474,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003
2021-07-01 14:20:50.580000+00:00,2021-07-01 14:56:58.671000+00:00,2168,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-01 14:41:07.413000+00:00,2021-07-01 15:36:06.983000+00:00,3299,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258
2021-07-01 14:41:11.500000+00:00,2021-07-01 15:36:06.667000+00:00,3295,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-07-01 14:45:03.053000+00:00,2021-07-01 15:14:15.854000+00:00,1752,254,Kings Building 3,Kings Building House,55.923478807846635,-3.1753845849070785,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084
2021-07-01 14:48:48.796000+00:00,2021-07-01 15:15:34.092000+00:00,1605,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-01 14:50:37.530000+00:00,2021-07-01 16:20:45.348000+00:00,5407,1822,Edinburgh Park Station,Next to Rail and Tram stations,55.927382676939004,-3.307442444578868,1822,Edinburgh Park Station,Next to Rail and Tram stations,55.927382676939004,-3.307442444578868
2021-07-01 14:53:42.079000+00:00,2021-07-01 15:31:41.451000+00:00,2279,1738,Wester Coates Terrace,Junction with Roseburn Terrace,55.94564841884953,-3.2318471509140636,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-07-01 14:53:42.116000+00:00,2021-07-01 15:47:38.537000+00:00,3236,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676648672239,-3.2020378290551434
2021-07-01 14:53:48.634000+00:00,2021-07-01 15:47:14.461000+00:00,3205,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676648672239,-3.2020378290551434
2021-07-01 14:57:19.696000+00:00,2021-07-01 15:54:37.798000+00:00,3438,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-01 15:02:05.589000+00:00,2021-07-01 15:56:43.611000+00:00,3278,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-01 15:02:59.942000+00:00,2021-07-01 15:24:43.782000+00:00,1303,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467
2021-07-01 15:03:21.824000+00:00,2021-07-01 15:42:53.581000+00:00,2371,1745,Scotland Street,Corner with Royal Crescent,55.96037972054591,-3.1954703369027584,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277433
2021-07-01 15:08:13.557000+00:00,2021-07-01 15:11:04.391000+00:00,170,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277433
2021-07-01 15:09:14.198000+00:00,2021-07-01 17:48:37.945000+00:00,9563,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-01 15:09:44.059000+00:00,2021-07-01 16:03:29.339000+00:00,3225,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,1763,Comely Bank Road,Outside Raeburn Place Sports Ground,55.95941012836135,-3.2156613606136943
2021-07-01 15:11:30.845000+00:00,2021-07-01 15:47:18.631000+00:00,2147,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-01 15:12:54.789000+00:00,2021-07-01 15:20:11.937000+00:00,437,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-07-01 15:15:13.462000+00:00,2021-07-01 15:35:59.544000+00:00,1246,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-07-01 15:27:11.182000+00:00,2021-07-01 16:00:40.352000+00:00,2009,1807,Gamekeeper's Road,Junction with Whitehouse Road,55.969442746098885,-3.3072587984723745,1754,Murrayfield Tram,Next to Murrayfield Tram Station,55.94191081116495,-3.2378003138226177
2021-07-01 15:27:48.687000+00:00,2021-07-01 15:41:55.011000+00:00,846,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508276879095,-3.2236342639564555,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225
2021-07-01 15:28:45.784000+00:00,2021-07-01 15:31:48.995000+00:00,183,1052,Surgeons Hall,East side of Nicolson Street,55.94664279961712,-3.1854745859388913,1052,Surgeons Hall,East side of Nicolson Street,55.94664279961712,-3.1854745859388913
2021-07-01 15:32:21.874000+00:00,2021-07-01 15:40:03.215000+00:00,461,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134
